tc0001§0000.txt	tc0001§0001.txt
tc0563§0014.txt	tc0563§0015.txt
tc0563§0015.txt	tc0563§0016.txt
tc0563§0016.txt	tc0563§0017.txt
tc0563§0017.txt	tc0563§0018.txt
tc0563§0018.txt	tc0563§0019.txt
tc0567§0000.txt	tc0567§0001.txt
tc0567§0001.txt	tc0567§0002.txt
tc0567§0002.txt	tc0567§0003.txt
tc0567§0003.txt	tc0567§0004.txt
tc0567§0004.txt	tc0567§0005.txt
tc0567§0005.txt	tc0567§0006.txt
tc0567§0006.txt	tc0567§0007.txt
tc0567§0007.txt	tc0567§0008.txt
tc0567§0008.txt	tc0567§0009.txt
tc0567§0009.txt	tc0567§0010.txt
tc0567§0010.txt	tc0567§0011.txt
tc0567§0011.txt	tc0567§0012.txt
tc0567§0012.txt	tc0567§0013.txt
tc0567§0013.txt	tc0567§0014.txt
tc0567§0014.txt	tc0567§0015.txt
tc0570§0000.txt	tc0570§0001.txt
tc0570§0001.txt	tc0570§0002.txt
tc0570§0002.txt	tc0570§0003.txt
tc0570§0003.txt	tc0570§0004.txt
tc0570§0004.txt	tc0570§0005.txt
tc0570§0005.txt	tc0570§0006.txt
tc0570§0006.txt	tc0570§0007.txt
tc0570§0007.txt	tc0570§0008.txt
tc0570§0008.txt	tc0570§0009.txt
tc0570§0009.txt	tc0570§0010.txt
tc0570§0010.txt	tc0570§0011.txt
tc0570§0011.txt	tc0570§0012.txt
tc0570§0012.txt	tc0570§0013.txt
tc0570§0013.txt	tc0570§0014.txt
tc0570§0014.txt	tc0570§0015.txt
tc0571§0000.txt	tc0571§0001.txt
tc0571§0001.txt	tc0571§0002.txt
tc0571§0002.txt	tc0571§0003.txt
tc0571§0003.txt	tc0571§0004.txt
tc0571§0004.txt	tc0571§0005.txt
tc0571§0005.txt	tc0571§0006.txt
tc0571§0006.txt	tc0571§0007.txt
tc0571§0007.txt	tc0571§0008.txt
tc0574§0000.txt	tc0574§0001.txt
tc0574§0001.txt	tc0574§0002.txt
tc0574§0002.txt	tc0574§0003.txt
tc0574§0003.txt	tc0574§0004.txt
tc0574§0004.txt	tc0574§0005.txt
tc0574§0005.txt	tc0574§0006.txt
tc0574§0006.txt	tc0574§0007.txt
tc0574§0007.txt	tc0574§0008.txt
tc0574§0008.txt	tc0574§0009.txt
tc0574§0009.txt	tc0574§0010.txt
tc0574§0010.txt	tc0574§0011.txt
tc0574§0011.txt	tc0574§0012.txt
tc0574§0012.txt	tc0574§0013.txt
tc0574§0013.txt	tc0574§0014.txt
tc0576§0000.txt	tc0576§0001.txt
tc0576§0001.txt	tc0576§0002.txt
tc0576§0002.txt	tc0576§0003.txt
tc0576§0003.txt	tc0576§0004.txt
tc0576§0004.txt	tc0576§0005.txt
tc0576§0005.txt	tc0576§0006.txt
tc0576§0006.txt	tc0576§0007.txt
tc0576§0007.txt	tc0576§0008.txt
tc0576§0008.txt	tc0576§0009.txt
tc0576§0009.txt	tc0576§0010.txt
tc0576§0010.txt	tc0576§0011.txt
tc0576§0011.txt	tc0576§0012.txt
tc0576§0012.txt	tc0576§0013.txt
tc0576§0013.txt	tc0576§0014.txt
tc0576§0014.txt	tc0576§0015.txt
tc0576§0015.txt	tc0576§0016.txt
tc0578§0000.txt	tc0578§0001.txt
tc0578§0001.txt	tc0578§0002.txt
tc0578§0002.txt	tc0578§0003.txt
tc0578§0003.txt	tc0578§0004.txt
tc0578§0004.txt	tc0578§0005.txt
tc0578§0005.txt	tc0578§0006.txt
tc0578§0006.txt	tc0578§0007.txt
tc0578§0007.txt	tc0578§0008.txt
tc0578§0008.txt	tc0578§0009.txt
tc0578§0009.txt	tc0578§0010.txt
tc0578§0010.txt	tc0578§0011.txt
tc0578§0011.txt	tc0578§0012.txt
tc0578§0012.txt	tc0578§0013.txt
tc0578§0013.txt	tc0578§0014.txt
tc0578§0014.txt	tc0578§0015.txt
tc0578§0015.txt	tc0578§0016.txt
tc0578§0016.txt	tc0578§0017.txt
tc0578§0017.txt	tc0578§0018.txt
tc0578§0018.txt	tc0578§0019.txt
tc0578§0019.txt	tc0578§0020.txt
tc0581§0000.txt	tc0581§0001.txt
tc0581§0001.txt	tc0581§0002.txt
tc0581§0002.txt	tc0581§0003.txt
tc0581§0003.txt	tc0581§0004.txt
tc0581§0004.txt	tc0581§0005.txt
tc0581§0005.txt	tc0581§0006.txt
tc0581§0006.txt	tc0581§0007.txt
tc0581§0007.txt	tc0581§0008.txt
tc0581§0008.txt	tc0581§0009.txt
tc0581§0009.txt	tc0581§0010.txt
tc0581§0010.txt	tc0581§0011.txt
tc0581§0011.txt	tc0581§0012.txt
tc0581§0012.txt	tc0581§0013.txt
tc0581§0013.txt	tc0581§0014.txt
tc0581§0014.txt	tc0581§0015.txt
tc0581§0015.txt	tc0581§0016.txt
tc0582§0000.txt	tc0582§0001.txt
tc0582§0001.txt	tc0582§0002.txt
tc0582§0002.txt	tc0582§0003.txt
tc0582§0003.txt	tc0582§0004.txt
tc0582§0004.txt	tc0582§0005.txt
tc0582§0005.txt	tc0582§0006.txt
tc0582§0006.txt	tc0582§0007.txt
tc0582§0007.txt	tc0582§0008.txt
tc0582§0008.txt	tc0582§0009.txt
tc0582§0009.txt	tc0582§0010.txt
tc0582§0010.txt	tc0582§0011.txt
tc0582§0011.txt	tc0582§0012.txt
tc0582§0012.txt	tc0582§0013.txt
tc0582§0013.txt	tc0582§0014.txt
tc0582§0014.txt	tc0582§0015.txt
tc0582§0015.txt	tc0582§0016.txt
tc0582§0016.txt	tc0582§0017.txt
tc0582§0017.txt	tc0582§0018.txt
tc0582§0018.txt	tc0582§0019.txt
tc0584§0000.txt	tc0584§0001.txt
tc0584§0001.txt	tc0584§0002.txt
tc0584§0002.txt	tc0584§0003.txt
tc0584§0003.txt	tc0584§0004.txt
tc0584§0004.txt	tc0584§0005.txt
tc0584§0005.txt	tc0584§0006.txt
tc0584§0006.txt	tc0584§0007.txt
tc0584§0007.txt	tc0584§0008.txt
tc0584§0008.txt	tc0584§0009.txt
tc0584§0009.txt	tc0584§0010.txt
tc0584§0010.txt	tc0584§0011.txt
tc0584§0011.txt	tc0584§0012.txt
tc0584§0012.txt	tc0584§0013.txt
tc0584§0013.txt	tc0584§0014.txt
tc0584§0014.txt	tc0584§0015.txt
tc0584§0015.txt	tc0584§0016.txt
tc0585§0000.txt	tc0585§0001.txt
tc0585§0001.txt	tc0585§0002.txt
tc0585§0002.txt	tc0585§0003.txt
tc0585§0003.txt	tc0585§0004.txt
tc0585§0004.txt	tc0585§0005.txt
tc0585§0005.txt	tc0585§0006.txt
tc0585§0006.txt	tc0585§0007.txt
tc0585§0007.txt	tc0585§0008.txt
tc0585§0008.txt	tc0585§0009.txt
tc0585§0009.txt	tc0585§0010.txt
tc0585§0010.txt	tc0585§0011.txt
tc0585§0011.txt	tc0585§0012.txt
tc0585§0012.txt	tc0585§0013.txt
tc0585§0013.txt	tc0585§0014.txt
tc0585§0014.txt	tc0585§0015.txt
tc0585§0015.txt	tc0585§0016.txt
tc0585§0016.txt	tc0585§0017.txt
tc0585§0017.txt	tc0585§0018.txt
tc0595§0000.txt	tc0595§0001.txt
tc0595§0001.txt	tc0595§0002.txt
tc0595§0002.txt	tc0595§0003.txt
tc0595§0003.txt	tc0595§0004.txt
tc0595§0004.txt	tc0595§0005.txt
tc0595§0005.txt	tc0595§0006.txt
tc0595§0006.txt	tc0595§0007.txt
tc0595§0007.txt	tc0595§0008.txt
tc0595§0008.txt	tc0595§0009.txt
tc0595§0009.txt	tc0595§0010.txt
tc0595§0010.txt	tc0595§0011.txt
tc0595§0011.txt	tc0595§0012.txt
tc0596§0000.txt	tc0596§0001.txt
tc0596§0001.txt	tc0596§0002.txt
tc0596§0002.txt	tc0596§0003.txt
tc0596§0003.txt	tc0596§0004.txt
tc0596§0004.txt	tc0596§0005.txt
tc0596§0005.txt	tc0596§0006.txt
tc0598§0000.txt	tc0598§0001.txt
tc0598§0001.txt	tc0598§0002.txt
tc0598§0002.txt	tc0598§0003.txt
tc0598§0003.txt	tc0598§0004.txt
tc0598§0004.txt	tc0598§0005.txt
tc0598§0005.txt	tc0598§0006.txt
tc0598§0006.txt	tc0598§0007.txt
tc0598§0007.txt	tc0598§0008.txt
tc0598§0008.txt	tc0598§0009.txt
tc0598§0009.txt	tc0598§0010.txt
tc0598§0010.txt	tc0598§0011.txt
tc0598§0011.txt	tc0598§0012.txt
tc0598§0012.txt	tc0598§0013.txt
tc0598§0013.txt	tc0598§0014.txt
tc0598§0014.txt	tc0598§0015.txt
tc0598§0015.txt	tc0598§0016.txt
tc0598§0016.txt	tc0598§0017.txt
tc0598§0017.txt	tc0598§0018.txt
tc0598§0018.txt	tc0598§0019.txt
tc0598§0019.txt	tc0598§0020.txt
tc0598§0020.txt	tc0598§0021.txt
tc0602§0000.txt	tc0602§0001.txt
tc0602§0001.txt	tc0602§0002.txt
tc0602§0002.txt	tc0602§0003.txt
tc0602§0003.txt	tc0602§0004.txt
tc0602§0004.txt	tc0602§0005.txt
tc0602§0005.txt	tc0602§0006.txt
tc0602§0006.txt	tc0602§0007.txt
tc0602§0007.txt	tc0602§0008.txt
tc0602§0008.txt	tc0602§0009.txt
tc0602§0009.txt	tc0602§0010.txt
tc0602§0010.txt	tc0602§0011.txt
tc0602§0011.txt	tc0602§0012.txt
tc0602§0012.txt	tc0602§0013.txt
tc0602§0013.txt	tc0602§0014.txt
tc0602§0014.txt	tc0602§0015.txt
tc0602§0015.txt	tc0602§0016.txt
tc0604§0000.txt	tc0604§0001.txt
tc0604§0001.txt	tc0604§0002.txt
tc0604§0002.txt	tc0604§0003.txt
tc0604§0003.txt	tc0604§0004.txt
tc0604§0004.txt	tc0604§0005.txt
tc0604§0005.txt	tc0604§0006.txt
tc0604§0006.txt	tc0604§0007.txt
tc0604§0007.txt	tc0604§0008.txt
tc0604§0008.txt	tc0604§0009.txt
tc0604§0009.txt	tc0604§0010.txt
tc0604§0010.txt	tc0604§0011.txt
tc0604§0011.txt	tc0604§0012.txt
tc0604§0012.txt	tc0604§0013.txt
tc0604§0013.txt	tc0604§0014.txt
tc0604§0014.txt	tc0604§0015.txt
tc0604§0015.txt	tc0604§0016.txt
tc0605§0000.txt	tc0605§0001.txt
tc0605§0001.txt	tc0605§0002.txt
tc0605§0002.txt	tc0605§0003.txt
tc0605§0003.txt	tc0605§0004.txt
tc0605§0004.txt	tc0605§0005.txt
tc0605§0005.txt	tc0605§0006.txt
tc0605§0006.txt	tc0605§0007.txt
tc0605§0007.txt	tc0605§0008.txt
tc0605§0008.txt	tc0605§0009.txt
tc0605§0009.txt	tc0605§0010.txt
tc0605§0010.txt	tc0605§0011.txt
tc0605§0011.txt	tc0605§0012.txt
tc0605§0012.txt	tc0605§0013.txt
tc0605§0013.txt	tc0605§0014.txt
tc0605§0014.txt	tc0605§0015.txt
tc0605§0015.txt	tc0605§0016.txt
tc0606§0000.txt	tc0606§0001.txt
tc0606§0001.txt	tc0606§0002.txt
tc0606§0002.txt	tc0606§0003.txt
tc0606§0003.txt	tc0606§0004.txt
tc0606§0004.txt	tc0606§0005.txt
tc0606§0005.txt	tc0606§0006.txt
tc0606§0006.txt	tc0606§0007.txt
tc0606§0007.txt	tc0606§0008.txt
tc0606§0008.txt	tc0606§0009.txt
tc0606§0009.txt	tc0606§0010.txt
tc0606§0010.txt	tc0606§0011.txt
tc0606§0011.txt	tc0606§0012.txt
tc0606§0012.txt	tc0606§0013.txt
tc0606§0013.txt	tc0606§0014.txt
tc0606§0014.txt	tc0606§0015.txt
tc0606§0015.txt	tc0606§0016.txt
tc0607§0000.txt	tc0607§0001.txt
tc0607§0001.txt	tc0607§0002.txt
tc0607§0002.txt	tc0607§0003.txt
tc0607§0003.txt	tc0607§0004.txt
tc0607§0004.txt	tc0607§0005.txt
tc0607§0005.txt	tc0607§0006.txt
tc0607§0006.txt	tc0607§0007.txt
tc0607§0007.txt	tc0607§0008.txt
tc0607§0008.txt	tc0607§0009.txt
tc0607§0009.txt	tc0607§0010.txt
tc0608§0000.txt	tc0608§0001.txt
tc0608§0001.txt	tc0608§0002.txt
tc0608§0002.txt	tc0608§0003.txt
tc0608§0003.txt	tc0608§0004.txt
tc0608§0004.txt	tc0608§0005.txt
tc0608§0005.txt	tc0608§0006.txt
tc0608§0006.txt	tc0608§0007.txt
tc0608§0007.txt	tc0608§0008.txt
tc0608§0008.txt	tc0608§0009.txt
tc0608§0009.txt	tc0608§0010.txt
tc0608§0010.txt	tc0608§0011.txt
tc0608§0011.txt	tc0608§0012.txt
tc0608§0012.txt	tc0608§0013.txt
tc0608§0013.txt	tc0608§0014.txt
tc0608§0014.txt	tc0608§0015.txt
tc0608§0015.txt	tc0608§0016.txt
tc0608§0016.txt	tc0608§0017.txt
tc0608§0017.txt	tc0608§0018.txt
tc0610§0000.txt	tc0610§0001.txt
tc0610§0001.txt	tc0610§0002.txt
tc0610§0002.txt	tc0610§0003.txt
tc0610§0003.txt	tc0610§0004.txt
tc0610§0004.txt	tc0610§0005.txt
tc0610§0005.txt	tc0610§0006.txt
tc0610§0006.txt	tc0610§0007.txt
tc0610§0007.txt	tc0610§0008.txt
tc0610§0008.txt	tc0610§0009.txt
tc0610§0009.txt	tc0610§0010.txt
tc0610§0010.txt	tc0610§0011.txt
tc0610§0011.txt	tc0610§0012.txt
tc0610§0012.txt	tc0610§0013.txt
tc0610§0013.txt	tc0610§0014.txt
tc0610§0014.txt	tc0610§0015.txt
tc0610§0015.txt	tc0610§0016.txt
tc0611§0000.txt	tc0611§0001.txt
tc0611§0001.txt	tc0611§0002.txt
tc0611§0002.txt	tc0611§0003.txt
tc0611§0003.txt	tc0611§0004.txt
tc0611§0004.txt	tc0611§0005.txt
tc0611§0005.txt	tc0611§0006.txt
tc0611§0006.txt	tc0611§0007.txt
tc0611§0007.txt	tc0611§0008.txt
tc0611§0008.txt	tc0611§0009.txt
tc0611§0009.txt	tc0611§0010.txt
tc0611§0010.txt	tc0611§0011.txt
tc0611§0011.txt	tc0611§0012.txt
tc0611§0012.txt	tc0611§0013.txt
tc0611§0013.txt	tc0611§0014.txt
tc0611§0014.txt	tc0611§0015.txt
tc0611§0015.txt	tc0611§0016.txt
tc0611§0016.txt	tc0611§0017.txt
tc0612§0000.txt	tc0612§0001.txt
tc0612§0001.txt	tc0612§0002.txt
tc0612§0002.txt	tc0612§0003.txt
tc0612§0003.txt	tc0612§0004.txt
tc0612§0004.txt	tc0612§0005.txt
tc0612§0005.txt	tc0612§0006.txt
tc0612§0006.txt	tc0612§0007.txt
tc0612§0007.txt	tc0612§0008.txt
tc0612§0008.txt	tc0612§0009.txt
tc0612§0009.txt	tc0612§0010.txt
tc0612§0010.txt	tc0612§0011.txt
tc0612§0011.txt	tc0612§0012.txt
tc0612§0012.txt	tc0612§0013.txt
tc0612§0013.txt	tc0612§0014.txt
tc0613§0000.txt	tc0613§0001.txt
tc0613§0001.txt	tc0613§0002.txt
tc0613§0002.txt	tc0613§0003.txt
tc0613§0003.txt	tc0613§0004.txt
tc0613§0004.txt	tc0613§0005.txt
tc0613§0005.txt	tc0613§0006.txt
tc0613§0006.txt	tc0613§0007.txt
tc0613§0007.txt	tc0613§0008.txt
tc0613§0008.txt	tc0613§0009.txt
tc0613§0009.txt	tc0613§0010.txt
tc0621§0000.txt	tc0621§0001.txt
tc0621§0001.txt	tc0621§0002.txt
tc0621§0002.txt	tc0621§0003.txt
tc0621§0003.txt	tc0621§0004.txt
tc0621§0004.txt	tc0621§0005.txt
tc0621§0005.txt	tc0621§0006.txt
tc0621§0006.txt	tc0621§0007.txt
tc0621§0007.txt	tc0621§0008.txt
tc0621§0008.txt	tc0621§0009.txt
tc0621§0009.txt	tc0621§0010.txt
tc0621§0010.txt	tc0621§0011.txt
tc0621§0011.txt	tc0621§0012.txt
tc0621§0012.txt	tc0621§0013.txt
tc0621§0013.txt	tc0621§0014.txt
tc0621§0014.txt	tc0621§0015.txt
tc0621§0015.txt	tc0621§0016.txt
tc0625§0000.txt	tc0625§0001.txt
tc0625§0001.txt	tc0625§0002.txt
tc0625§0002.txt	tc0625§0003.txt
tc0625§0003.txt	tc0625§0004.txt
tc0625§0004.txt	tc0625§0005.txt
tc0625§0005.txt	tc0625§0006.txt
tc0625§0006.txt	tc0625§0007.txt
tc0625§0007.txt	tc0625§0008.txt
tc0625§0008.txt	tc0625§0009.txt
tc0625§0009.txt	tc0625§0010.txt
tc0625§0010.txt	tc0625§0011.txt
tc0625§0011.txt	tc0625§0012.txt
tc0625§0012.txt	tc0625§0013.txt
tc0625§0013.txt	tc0625§0014.txt
tc0625§0014.txt	tc0625§0015.txt
tc0625§0015.txt	tc0625§0016.txt
tc0628§0000.txt	tc0628§0001.txt
tc0628§0001.txt	tc0628§0002.txt
tc0628§0002.txt	tc0628§0003.txt
tc0628§0003.txt	tc0628§0004.txt
tc0628§0004.txt	tc0628§0005.txt
tc0628§0005.txt	tc0628§0006.txt
tc0628§0006.txt	tc0628§0007.txt
tc0628§0007.txt	tc0628§0008.txt
tc0628§0008.txt	tc0628§0009.txt
tc0628§0009.txt	tc0628§0010.txt
tc0628§0010.txt	tc0628§0011.txt
tc0628§0011.txt	tc0628§0012.txt
tc0628§0012.txt	tc0628§0013.txt
tc0628§0013.txt	tc0628§0014.txt
tc0628§0014.txt	tc0628§0015.txt
tc0628§0015.txt	tc0628§0016.txt
tc0628§0016.txt	tc0628§0017.txt
tc0628§0017.txt	tc0628§0018.txt
tc0636§0000.txt	tc0636§0001.txt
tc0636§0001.txt	tc0636§0002.txt
tc0636§0002.txt	tc0636§0003.txt
tc0636§0003.txt	tc0636§0004.txt
tc0636§0004.txt	tc0636§0005.txt
tc0636§0005.txt	tc0636§0006.txt
tc0636§0006.txt	tc0636§0007.txt
tc0636§0007.txt	tc0636§0008.txt
tc0636§0008.txt	tc0636§0009.txt
tc0636§0009.txt	tc0636§0010.txt
tc0636§0010.txt	tc0636§0011.txt
tc0636§0011.txt	tc0636§0012.txt
tc0636§0012.txt	tc0636§0013.txt
tc0637§0000.txt	tc0637§0001.txt
tc0637§0001.txt	tc0637§0002.txt
tc0637§0002.txt	tc0637§0003.txt
tc0637§0003.txt	tc0637§0004.txt
tc0637§0004.txt	tc0637§0005.txt
tc0637§0005.txt	tc0637§0006.txt
tc0637§0006.txt	tc0637§0007.txt
tc0637§0007.txt	tc0637§0008.txt
tc0637§0008.txt	tc0637§0009.txt
tc0637§0009.txt	tc0637§0010.txt
tc0637§0010.txt	tc0637§0011.txt
tc0637§0011.txt	tc0637§0012.txt
tc0637§0012.txt	tc0637§0013.txt
tc0638§0000.txt	tc0638§0001.txt
tc0638§0001.txt	tc0638§0002.txt
tc0638§0002.txt	tc0638§0003.txt
tc0638§0003.txt	tc0638§0004.txt
tc0638§0004.txt	tc0638§0005.txt
tc0638§0005.txt	tc0638§0006.txt
tc0638§0006.txt	tc0638§0007.txt
tc0638§0007.txt	tc0638§0008.txt
tc0638§0008.txt	tc0638§0009.txt
tc0638§0009.txt	tc0638§0010.txt
tc0638§0010.txt	tc0638§0011.txt
tc0638§0011.txt	tc0638§0012.txt
tc0639§0000.txt	tc0639§0001.txt
tc0639§0001.txt	tc0639§0002.txt
tc0639§0002.txt	tc0639§0003.txt
tc0639§0003.txt	tc0639§0004.txt
tc0639§0004.txt	tc0639§0005.txt
tc0639§0005.txt	tc0639§0006.txt
tc0639§0006.txt	tc0639§0007.txt
tc0639§0007.txt	tc0639§0008.txt
tc0639§0008.txt	tc0639§0009.txt
tc0639§0009.txt	tc0639§0010.txt
tc0639§0010.txt	tc0639§0011.txt
tc0639§0011.txt	tc0639§0012.txt
tc0639§0012.txt	tc0639§0013.txt
tc0641§0000.txt	tc0641§0001.txt
tc0641§0001.txt	tc0641§0002.txt
tc0641§0002.txt	tc0641§0003.txt
tc0641§0003.txt	tc0641§0004.txt
tc0641§0004.txt	tc0641§0005.txt
tc0641§0005.txt	tc0641§0006.txt
tc0641§0006.txt	tc0641§0007.txt
tc0641§0007.txt	tc0641§0008.txt
tc0641§0008.txt	tc0641§0009.txt
tc0641§0009.txt	tc0641§0010.txt
tc0641§0010.txt	tc0641§0011.txt
tc0641§0011.txt	tc0641§0012.txt
tc0641§0012.txt	tc0641§0013.txt
tc0642§0000.txt	tc0642§0001.txt
tc0642§0001.txt	tc0642§0002.txt
tc0642§0002.txt	tc0642§0003.txt
tc0642§0003.txt	tc0642§0004.txt
tc0642§0004.txt	tc0642§0005.txt
tc0642§0005.txt	tc0642§0006.txt
tc0642§0006.txt	tc0642§0007.txt
tc0642§0007.txt	tc0642§0008.txt
tc0642§0008.txt	tc0642§0009.txt
tc0642§0009.txt	tc0642§0010.txt
tc0642§0010.txt	tc0642§0011.txt
tc0642§0011.txt	tc0642§0012.txt
tc0642§0012.txt	tc0642§0013.txt
tc0642§0013.txt	tc0642§0014.txt
tc0642§0014.txt	tc0642§0015.txt
tc0642§0015.txt	tc0642§0016.txt
tc0642§0016.txt	tc0642§0017.txt
tc0642§0017.txt	tc0642§0018.txt
tc0642§0018.txt	tc0642§0019.txt
tc0643§0000.txt	tc0643§0001.txt
tc0643§0001.txt	tc0643§0002.txt
tc0643§0002.txt	tc0643§0003.txt
tc0643§0003.txt	tc0643§0004.txt
tc0643§0004.txt	tc0643§0005.txt
tc0643§0005.txt	tc0643§0006.txt
tc0643§0006.txt	tc0643§0007.txt
tc0643§0007.txt	tc0643§0008.txt
tc0643§0008.txt	tc0643§0009.txt
tc0643§0009.txt	tc0643§0010.txt
tc0643§0010.txt	tc0643§0011.txt
tc0643§0011.txt	tc0643§0012.txt
tc0643§0012.txt	tc0643§0013.txt
tc0643§0013.txt	tc0643§0014.txt
tc0643§0014.txt	tc0643§0015.txt
tc0643§0015.txt	tc0643§0016.txt
tc0643§0016.txt	tc0643§0017.txt
tc0644§0000.txt	tc0644§0001.txt
tc0644§0001.txt	tc0644§0002.txt
tc0644§0002.txt	tc0644§0003.txt
tc0644§0003.txt	tc0644§0004.txt
tc0644§0004.txt	tc0644§0005.txt
tc0644§0005.txt	tc0644§0006.txt
tc0644§0006.txt	tc0644§0007.txt
tc0644§0007.txt	tc0644§0008.txt
tc0644§0008.txt	tc0644§0009.txt
tc0644§0009.txt	tc0644§0010.txt
tc0644§0010.txt	tc0644§0011.txt
tc0644§0011.txt	tc0644§0012.txt
tc0644§0012.txt	tc0644§0013.txt
tc0644§0013.txt	tc0644§0014.txt
tc0644§0014.txt	tc0644§0015.txt
tc0644§0015.txt	tc0644§0016.txt
tc0644§0016.txt	tc0644§0017.txt
tc0646§0000.txt	tc0646§0001.txt
tc0646§0001.txt	tc0646§0002.txt
tc0646§0002.txt	tc0646§0003.txt
tc0646§0003.txt	tc0646§0004.txt
tc0646§0004.txt	tc0646§0005.txt
tc0646§0005.txt	tc0646§0006.txt
tc0646§0006.txt	tc0646§0007.txt
tc0646§0007.txt	tc0646§0008.txt
tc0646§0008.txt	tc0646§0009.txt
tc0646§0009.txt	tc0646§0010.txt
tc0646§0010.txt	tc0646§0011.txt
tc0646§0011.txt	tc0646§0012.txt
tc0646§0012.txt	tc0646§0013.txt
tc0646§0013.txt	tc0646§0014.txt
tc0646§0014.txt	tc0646§0015.txt
tc0647§0000.txt	tc0647§0001.txt
tc0647§0001.txt	tc0647§0002.txt
tc0647§0002.txt	tc0647§0003.txt
tc0647§0003.txt	tc0647§0004.txt
tc0647§0004.txt	tc0647§0005.txt
tc0647§0005.txt	tc0647§0006.txt
tc0647§0006.txt	tc0647§0007.txt
tc0647§0007.txt	tc0647§0008.txt
tc0647§0008.txt	tc0647§0009.txt
tc0647§0009.txt	tc0647§0010.txt
tc0647§0010.txt	tc0647§0011.txt
tc0647§0011.txt	tc0647§0012.txt
tc0647§0012.txt	tc0647§0013.txt
tc0647§0013.txt	tc0647§0014.txt
tc0647§0014.txt	tc0647§0015.txt
tc0647§0015.txt	tc0647§0016.txt
tc0648§0000.txt	tc0648§0001.txt
tc0648§0001.txt	tc0648§0002.txt
tc0648§0002.txt	tc0648§0003.txt
tc0648§0003.txt	tc0648§0004.txt
tc0648§0004.txt	tc0648§0005.txt
tc0648§0005.txt	tc0648§0006.txt
tc0648§0006.txt	tc0648§0007.txt
tc0648§0007.txt	tc0648§0008.txt
tc0648§0008.txt	tc0648§0009.txt
tc0648§0009.txt	tc0648§0010.txt
tc0648§0010.txt	tc0648§0011.txt
tc0648§0011.txt	tc0648§0012.txt
tc0648§0012.txt	tc0648§0013.txt
tc0648§0013.txt	tc0648§0014.txt
tc0648§0014.txt	tc0648§0015.txt
tc0648§0015.txt	tc0648§0016.txt
tc0648§0016.txt	tc0648§0017.txt
tc0649§0000.txt	tc0649§0001.txt
tc0649§0001.txt	tc0649§0002.txt
tc0649§0002.txt	tc0649§0003.txt
tc0649§0003.txt	tc0649§0004.txt
tc0649§0004.txt	tc0649§0005.txt
tc0649§0005.txt	tc0649§0006.txt
tc0649§0006.txt	tc0649§0007.txt
tc0649§0007.txt	tc0649§0008.txt
tc0649§0008.txt	tc0649§0009.txt
tc0649§0009.txt	tc0649§0010.txt
tc0649§0010.txt	tc0649§0011.txt
tc0649§0011.txt	tc0649§0012.txt
tc0649§0012.txt	tc0649§0013.txt
tc0649§0013.txt	tc0649§0014.txt
tc0649§0014.txt	tc0649§0015.txt
tc0649§0015.txt	tc0649§0016.txt
tc0650§0000.txt	tc0650§0001.txt
tc0650§0001.txt	tc0650§0002.txt
tc0650§0002.txt	tc0650§0003.txt
tc0650§0003.txt	tc0650§0004.txt
tc0650§0004.txt	tc0650§0005.txt
tc0650§0005.txt	tc0650§0006.txt
tc0650§0006.txt	tc0650§0007.txt
tc0650§0007.txt	tc0650§0008.txt
tc0650§0008.txt	tc0650§0009.txt
tc0650§0009.txt	tc0650§0010.txt
tc0650§0010.txt	tc0650§0011.txt
tc0650§0011.txt	tc0650§0012.txt
tc0650§0012.txt	tc0650§0013.txt
tc0650§0013.txt	tc0650§0014.txt
tc0657§0000.txt	tc0657§0001.txt
tc0657§0001.txt	tc0657§0002.txt
tc0657§0002.txt	tc0657§0003.txt
tc0657§0003.txt	tc0657§0004.txt
tc0657§0004.txt	tc0657§0005.txt
tc0657§0005.txt	tc0657§0006.txt
tc0657§0006.txt	tc0657§0007.txt
tc0657§0007.txt	tc0657§0008.txt
tc0657§0008.txt	tc0657§0009.txt
tc0658§0000.txt	tc0658§0001.txt
tc0658§0001.txt	tc0658§0002.txt
tc0658§0002.txt	tc0658§0003.txt
tc0658§0003.txt	tc0658§0004.txt
tc0658§0004.txt	tc0658§0005.txt
tc0658§0005.txt	tc0658§0006.txt
tc0658§0006.txt	tc0658§0007.txt
tc0658§0007.txt	tc0658§0008.txt
tc0658§0008.txt	tc0658§0009.txt
tc0658§0009.txt	tc0658§0010.txt
tc0662§0000.txt	tc0662§0001.txt
tc0662§0001.txt	tc0662§0002.txt
tc0662§0002.txt	tc0662§0003.txt
tc0662§0003.txt	tc0662§0004.txt
tc0662§0004.txt	tc0662§0005.txt
tc0662§0005.txt	tc0662§0006.txt
tc0662§0006.txt	tc0662§0007.txt
tc0662§0007.txt	tc0662§0008.txt
tc0662§0008.txt	tc0662§0009.txt
tc0662§0009.txt	tc0662§0010.txt
tc0662§0010.txt	tc0662§0011.txt
tc0662§0011.txt	tc0662§0012.txt
tc0664§0000.txt	tc0664§0001.txt
tc0664§0001.txt	tc0664§0002.txt
tc0664§0002.txt	tc0664§0003.txt
tc0664§0003.txt	tc0664§0004.txt
tc0664§0004.txt	tc0664§0005.txt
tc0664§0005.txt	tc0664§0006.txt
tc0664§0006.txt	tc0664§0007.txt
tc0664§0007.txt	tc0664§0008.txt
tc0664§0008.txt	tc0664§0009.txt
